stock_code,fiscal_year,seed_tfidf_E,seed_tfidf_S,seed_tfidf_G,expanded_tfidf_S,expanded_tfidf_G,g_signal_ratio,esg_signal_ratio,total_tokens,log_tokens,specificity,cosine_E,cosine_S,cosine_G,esg_year,esg_grade,esg_grade_num,e_grade_num,s_grade_num,g_grade_num
001200,2024,0.0,0.014988260219678473,0.013273194099493272,0.014988260219678473,0.013273194099493272,0.058079169370538614,0.04282933160285529,3082,8.03365842788615,0.0,0.0031967465378848654,0.024459065187505662,0.0019055175834634893,2025,B+,3,2,4,2
001210,2022,0.06293341342613251,0.007351615400898503,0.00609282747530367,0.007351615400898503,0.00609282747530367,0.019890795631825272,0.0249609984399376,2564,7.84971375760487,0.0,0.006303732613021369,0.0033061121952565747,0.0,2023,D,0,1,1,0
001210,2023,0.09055127621797807,0.006107651449153217,0.007521674695165021,0.006107651449153217,0.007521674695165021,0.017543859649122806,0.02422723475355054,2394,7.781138509845015,0.0,0.007782039828410884,0.006333676473404857,0.0,2024,D,0,1,0,0
001210,2024,0.11967001813976508,0.0,0.006702094897002631,0.0,0.006702094897002631,0.013567438148443736,0.02274541101356744,2506,7.826842098158293,0.0,0.01501664115351976,0.005456126539059851,0.0,2025,D,0,1,1,0
001230,2022,0.05957167264028237,0.01864169679702954,0.03158802696750091,0.01864169679702954,0.03158802696750091,0.022243256034074774,0.022953147184098438,4226,8.34924780056679,0.0,0.02510355718704676,0.01719849952465537,0.0,2023,A,4,4,4,3
001230,2023,0.056952125129105885,0.007779823027317818,0.003766506607894171,0.007779823027317818,0.003766506607894171,0.007832898172323759,0.009511376352107423,5362,8.587278798982926,0.0001864975755315181,0.02863605094738853,0.016300012781164983,0.0,2024,A,4,3,5,3
001230,2024,0.07619526745103655,0.008039427130033338,0.023353144642978187,0.008039427130033338,0.023353144642978187,0.010077519379844961,0.011821705426356589,5160,8.548885638148727,0.0001937984496124031,0.037800395503316805,0.017495552369841773,0.0,2025,B+,3,3,4,3
001250,2022,0.15707493974372652,0.00987913792527855,0.0,0.02707637525229687,0.0,0.020500595947556616,0.024553039332538735,4195,8.341886969516187,0.0,0.018592874989596147,0.003091484720594343,0.0,2023,B+,3,3,3,3
001250,2023,0.16019668956660055,0.016307410532529966,0.008049587567673306,0.024811986465593926,0.008049587567673306,0.021145165122356854,0.025421715371822286,4209,8.345217926676428,0.00023758612497030174,0.01838952549832632,0.004658765389102086,0.0,2024,B+,3,3,4,3
001250,2024,0.03959811632242015,0.013704061726342375,0.00907862070115139,0.023295835027933462,0.00907862070115139,0.024599226091763404,0.022940851299060254,3618,8.193953023563742,0.0002763957987838585,0.012853025270564498,0.005173142646777014,0.0,2025,A,4,3,4,4
001260,2022,0.012997039842341268,0.08953104581494883,0.021617335646692038,0.08953104581494883,0.021617335646692038,0.028953229398663696,0.030066815144766147,1796,7.493873886783559,0.0,0.010460649761085666,0.025689461964710357,0.0,2023,D,0,1,0,0
001260,2023,0.0,0.07861487017910324,0.0,0.07861487017910324,0.0,0.025655326268823202,0.025655326268823202,1793,7.492203042618741,0.0,0.010493569409993915,0.029671831073812036,0.0,2024,D,0,0,0,0
001260,2024,0.0,0.0872754186379879,0.0,0.0872754186379879,0.0,0.025959367945823927,0.02652370203160271,1772,7.480428306074208,0.0,0.010197106253076797,0.02504224682227952,0.0,2025,D,0,1,0,0
001270,2022,0.009107241539915878,0.015343553435061254,0.03786906472012348,0.023345462445152152,0.03786906472012348,0.05550069128974916,0.0323918625320956,5063,8.529911963824013,0.0,0.0036649754557307353,0.01431698030633651,0.013047681181053535,2023,C,1,0,2,1
001270,2023,0.004443471864988701,0.008971179447098417,0.036953038502338706,0.01677952786889001,0.036953038502338706,0.051418777375737953,0.028756427347171966,5251,8.566364235422688,0.0,0.0035763222600471607,0.013029045743722113,0.012732066889243719,2024,C,1,0,2,1
001270,2024,0.004687396142804473,0.015794313321591067,0.03898157463436714,0.02403130083632407,0.03898157463436714,0.05689277899343545,0.03341953451362642,5027,8.522777569710138,0.0,0.0037726443818078435,0.013029439149664729,0.0050366225194992875,2025,C,1,0,1,2
001290,2022,0.0,0.0,0.0,0.0,0.0,0.032885906040268455,0.026174496644295303,1490,7.307202314764738,0.0006711409395973154,0.0023647358602323807,0.023120170492698554,0.0,2023,D,0,0,1,0
001290,2023,0.0,0.017576366805633802,0.0,0.017576366805633802,0.0,0.044929396662387676,0.03979460847240052,1558,7.351799869057777,0.0,0.0023346728622760647,0.022826242680311352,0.0,2024,C,1,0,1,1
001290,2024,0.0,0.01969570336335273,0.0,0.01969570336335273,0.0,0.0565345080763583,0.05066079295154185,1362,7.217443431696533,0.0,0.0,0.022360565746317486,0.0,2025,B,2,0,2,2
001340,2022,0.09031823663042052,0.05622157515192008,0.007188911598190167,0.05622157515192008,0.007188911598190167,0.019184652278177457,0.02697841726618705,1668,7.419979923661835,0.0005995203836930455,0.032963566822025205,0.010618251869354023,0.0,2023,D,0,1,0,0
001340,2023,0.09957833089244368,0.04610176323258768,0.005894916666852722,0.0549821074238221,0.005894916666852722,0.03293413173652695,0.036783575705731396,2338,7.757478766584179,0.000427715996578272,0.034676172228789985,0.00803519679029496,0.0,2024,D,0,1,0,0
001340,2024,0.08272185573226966,0.058357575350631394,0.005272342519054711,0.06630004831662888,0.005272342519054711,0.02745552977571539,0.031322505800464036,2586,7.8582541821860294,0.0003866976024748647,0.030037023206177852,0.01138133535416877,0.0,2025,D,0,1,0,0
001360,2022,0.0,0.057464328509178465,0.023431005585524696,0.3214849258665826,0.023431005585524696,0.016263736263736263,0.01978021978021978,2275,7.730174795246222,0.00043956043956043956,0.005237847915430671,0.015935007226674312,0.011152663315197583,2023,D,0,0,0,1
001360,2023,0.0,0.049915404473491215,0.0,0.18667800427620587,0.0,0.013976240391334731,0.01816911250873515,2862,7.959625305098115,0.00034940600978336826,0.0032349738078593844,0.010163729295292525,0.0,2024,D,0,0,0,0
001360,2024,0.0,0.05551220076336656,0.0,0.1884073523273224,0.0,0.012946116165150455,0.017844646606018196,2858,7.958227192322312,0.0003498950314905528,0.0031434934340314183,0.01096802787386362,0.0,2025,D,0,0,0,0
001380,2022,0.0,0.036603354244733044,0.007088427340816225,0.036603354244733044,0.007088427340816225,0.019007881316643487,0.02086230876216968,2157,7.67693714581808,0.0,0.006514526431990879,0.009767158161617264,0.0,2023,D,0,1,0,0
001380,2023,0.0,0.03671807038425262,0.007110642709778495,0.03671807038425262,0.007110642709778495,0.017664376840039256,0.019627085377821395,2038,7.620214770574455,0.0,0.0065349431762619006,0.010608095873149431,0.0,2024,D,0,1,0,0
001380,2024,0.0,0.03727497238395448,0.04331093783503933,0.03727497238395448,0.04331093783503933,0.023957834211787255,0.025874460948730235,2087,7.643961949002529,0.0,0.0066340584861001575,0.010768988581915506,0.0,2025,D,0,1,0,0
001390,2022,0.147665190281632,0.05578649203632152,0.0,0.07559965059262518,0.0,0.006404219250329629,0.014126954228668298,10618,9.270400128403846,0.00018835938971557733,0.051914218706393,0.025474854652509166,0.003920440010611524,2023,C,1,1,0,1
001390,2023,0.14184657810795778,0.04627483247319675,0.0,0.05629707854329718,0.0,0.007439502943100066,0.014143230869849576,12232,9.411892497046916,0.00016350555918901244,0.053679442720173665,0.021429875864874184,0.0035816382203465126,2024,C,1,3,2,1
001390,2024,0.20546233351081689,0.07800327091333122,0.0,0.0860167397355515,0.0,0.007122265558758691,0.0175512972697982,11794,9.375430991841775,0.0003391555027980329,0.10170310710195954,0.027556799108551362,0.0038183518292497455,2025,C,1,3,3,0
001420,2022,0.0,0.02001097555881295,0.0,0.03883378031928652,0.0,0.034817813765182185,0.03562753036437247,2470,7.81237820598861,0.0,0.005555443912049053,0.003789805086329619,0.0,2023,D,0,0,0,0
001420,2023,0.0,0.019409871899276745,0.0,0.037667264104475205,0.0,0.036135693215339236,0.03687315634218289,2712,7.905810312658931,0.0003687315634218289,0.005388565607887105,0.0036759642743398996,0.0,2024,D,0,0,0,0
001420,2024,0.0,0.03590434848191528,0.0,0.05663642459985413,0.0,0.035142522452167126,0.036704412338930105,2561,7.848543482456679,0.0003904724716907458,0.006118954508597004,0.00757014742687275,0.0,2025,D,0,0,0,0
001430,2022,0.18007639182180402,0.0,0.05267047324526768,0.0,0.05267047324526768,0.03489439853076217,0.03734312825221916,3267,8.091933455979893,0.0,0.07453624599658393,0.00881474381887222,0.0,2023,A,4,4,4,4
001430,2023,0.220886084742623,0.0,0.04309568818695704,0.0,0.04309568818695704,0.028885037550548817,0.036395147313691506,3462,8.149890544402423,0.0,0.09148619962095395,0.008871513501888063,0.0,2024,A,4,4,3,4
001430,2024,0.21662031059533726,0.0,0.04491541307764914,0.02153291319344359,0.04491541307764914,0.029573789504204116,0.03682226732386199,3449,8.146129510025405,0.0,0.08494801734072922,0.009974696220728543,0.0,2025,A,4,4,4,4
001440,2022,0.2202942388676304,0.019990597593074217,0.00752437784989588,0.019990597593074217,0.00752437784989588,0.032119914346895075,0.035974304068522485,2335,7.756195343948118,0.0008565310492505353,0.02598896719655558,0.025115274713670185,0.0,2023,A,4,4,5,3
001440,2023,0.23752989435595892,0.0,0.006702096018626695,0.0,0.006702096018626695,0.033891547049441785,0.03827751196172249,2508,7.827639546366422,0.0,0.02609991405824539,0.019390028560319357,0.0,2024,A,4,4,5,3
001440,2024,0.23614136461023888,0.0,0.006166306880640597,0.0,0.006166306880640597,0.03133788670148654,0.03656086781840096,2489,7.820037989458753,0.0008035355564483728,0.009872500426113276,0.016066929541883667,0.0,2025,A,4,4,4,3
001450,2022,0.0,0.011283258322002963,0.026564920195024738,0.011283258322002963,0.026564920195024738,0.018674806967139523,0.015263063386604417,5569,8.62515033292133,0.0,0.005288332226065502,0.01556673435956643,0.0012712318817281144,2023,A,4,4,5,4
001450,2023,0.0,0.008533595853455216,0.035150595080128605,0.008533595853455216,0.035150595080128605,0.019423307969563475,0.015618742490989187,4994,8.516192691082654,0.0,0.0076003813367993885,0.015686287506519642,0.006055520004513222,2024,A,4,4,5,4
001450,2024,0.0,0.0036979054645532696,0.03872477773200359,0.0036979054645532696,0.03872477773200359,0.021185577510694643,0.016907720513342838,4909,8.499029220788566,0.0,0.011207381283788285,0.014858557042309107,0.0,2025,A,4,5,4,4
001460,2022,0.0,0.0,0.0,0.0,0.0,0.04686423156443832,0.04066161268090972,1451,7.280697195384741,0.0,0.004541302273576215,0.006709828387684427,0.0,2023,D,0,0,0,0
001460,2023,0.0,0.0,0.0,0.0,0.0,0.053166536356528536,0.04691164972634871,1279,7.154615356913663,0.0,0.002480916912617829,0.005416615435037695,0.0,2024,D,0,0,0,1
001460,2024,0.0,0.0,0.0,0.017832628565192018,0.0,0.04323656578134651,0.03829524397776405,1619,7.3901814282264295,0.0006176652254478073,0.0021934216618276657,0.00613793231956025,0.0,2025,D,0,0,0,1
001500,2022,0.0,0.021837825052974564,0.02348219424230472,0.021837825052974564,0.02348219424230472,0.04777327935222672,0.03603238866396761,2470,7.81237820598861,0.0004048582995951417,0.0014503616727539483,0.011528231475422097,0.022985844674790826,2023,A,4,3,5,3
001500,2023,0.0,0.022119596555588705,0.02378518289343095,0.022119596555588705,0.02378518289343095,0.04991166077738516,0.037544169611307424,2264,7.725330037917135,0.0017667844522968198,0.00146907555963941,0.009167150760784533,0.023282428971860704,2024,B+,3,4,4,3
001500,2024,0.0,0.022921990970495437,0.05751199278601361,0.022921990970495437,0.05751199278601361,0.053009883198562445,0.03998203054806829,2226,7.708410667257367,0.0013477088948787063,0.0015223666773669991,0.010435984902243426,0.0241270054507099,2025,A,4,4,5,3
001510,2022,0.015620186866014787,0.030719005017498073,0.01586480787532047,0.030719005017498073,0.01586480787532047,0.04179878927644855,0.028826751225136928,3469,8.151909872940905,0.0,0.013744406191732445,0.020940873085380635,0.0,2023,B+,3,2,3,3
001510,2023,0.016125424490759734,0.0152310714091894,0.010918638539060374,0.0152310714091894,0.010918638539060374,0.045236668663870584,0.029958058717795086,3338,8.113426639943654,0.0,0.009007220060811758,0.013493156405065371,0.0,2024,B+,3,4,3,3
001510,2024,0.01629356764207681,0.024348346069681587,0.01654873417727794,0.024348346069681587,0.01654873417727794,0.0448318804483188,0.030510585305105854,3212,8.074960359115858,0.0,0.011373408843369473,0.02010590698251287,0.0,2025,A,4,5,5,3
001520,2022,0.07101909475906981,0.03017583051969215,0.008955429396790397,0.03692124355249902,0.008955429396790397,0.02706027060270603,0.028290282902829027,3252,8.087332926473351,0.0003075030750307503,0.009574578069771182,0.008465724538376377,0.0,2023,D,0,0,0,1
001520,2023,0.07312335432527718,0.03106992499181586,0.009220774203586659,0.03801520117340626,0.009220774203586659,0.026949904882688648,0.028218135700697526,3154,8.056743774975313,0.0,0.011566812379559114,0.00871655963991054,0.0,2024,C,1,2,2,1
001520,2024,0.07526009900881031,0.031602893365847026,0.014068418767502372,0.03866730767070855,0.014068418767502372,0.02927289896128423,0.031161473087818695,3177,8.064007347096661,0.0,0.010027375039917984,0.011042756100816413,0.0,2025,B+,3,4,5,2
001530,2022,0.019119824767830203,0.017762598026686578,0.0,0.017762598026686578,0.0,0.02024482109227872,0.021657250470809793,2124,7.661527081358517,0.0009416195856873823,0.0037335931273334046,0.005189947618858201,0.0,2023,D,0,0,0,1
001530,2023,0.029395607886418592,0.009756969064511749,0.0,0.009756969064511749,0.0,0.016309412861136997,0.018173345759552657,2146,7.671826797878781,0.00046598322460391424,0.008562246753543487,0.003244284432994924,0.0,2024,D,0,0,0,1
001530,2024,0.01476470094536492,0.021660746125430178,0.0170815583879499,0.021660746125430178,0.0170815583879499,0.022151898734177215,0.023206751054852322,1896,7.5480289699350145,0.0010548523206751054,0.007107554543973016,0.0029523313307395892,0.0,2025,D,0,0,1,0
001560,2022,0.01264088857989241,0.011281046450662783,0.05660899726592809,0.011281046450662783,0.05660899726592809,0.05894590846047157,0.05894590846047157,1442,7.274479558773871,0.0,0.00899078403324949,0.0036863700188249976,0.0,2023,C,1,1,0,2
001560,2023,0.025197668490286283,0.010898491106106597,0.05468931059955728,0.010898491106106597,0.05468931059955728,0.04666272888363851,0.04725339633786178,1693,7.434847875211999,0.0,0.010133543635377391,0.004451700363048084,0.006729660796713651,2024,C,1,1,0,3
001560,2024,0.014448751551494958,0.012894428771864697,0.06470505074902053,0.012894428771864697,0.06470505074902053,0.05837912087912088,0.05837912087912088,1456,7.284134806195205,0.0,0.008563849759489196,0.005266979867776778,0.007962123468028787,2025,C,1,1,1,1
001630,2022,0.007196994103000472,0.02051453638470931,0.0024829657621894545,0.18135351828465304,0.0024829657621894545,0.005727253079749297,0.007132051004970824,9254,9.132919225007598,0.0004322455154527772,0.006211026649926928,0.006711881480391749,0.0,2023,B+,3,4,4,3
001630,2023,0.005103480240700586,0.031067600299241757,0.0023579795467679816,0.1962429044957328,0.0023579795467679816,0.007679340700505713,0.009271399138415433,10678,9.276034475171546,0.0004682524817381532,0.005461462296412209,0.007077398466923468,0.0020310882764768066,2024,A,4,4,4,4
001630,2024,0.0013946901103242362,0.02816777980576618,0.004723209675298641,0.19415749326369858,0.004723209675298641,0.010883843122537061,0.012009757928316758,10658,9.274159884689137,0.0004691311690748733,0.005157931569618908,0.006388055057407948,0.005140274858209768,2025,A,4,4,4,4
001680,2022,0.016109422148122977,0.007831776739399457,0.020404752116389778,0.05352706591288078,0.020404752116389778,0.023374175306314797,0.022620169651272386,5305,8.576593534697684,0.0007540056550424129,0.014327928855253766,0.012651094108364923,0.004670574696839863,2023,A,4,4,5,3
001680,2023,0.009596584012549099,0.009990827385316902,0.04612558010923576,0.058820529477121346,0.04612558010923576,0.02610828806728579,0.02453127737865779,5707,8.649623978596727,0.0007008936393902226,0.013708370598251814,0.01221751342747753,0.004468612979441297,2024,A,4,4,5,3
001680,2024,0.007515122276981139,0.010025884302897178,0.027370059822825723,0.041977643552548474,0.027370059822825723,0.023804720597135363,0.021989106314303005,4957,8.508757712595136,0.0008069396812588259,0.01439563574117092,0.010916375903289258,0.003850579713461558,2025,B+,3,4,5,2
001720,2022,0.0,0.04295458059163015,0.02271793976916505,0.04295458059163015,0.02271793976916505,0.04506128334534967,0.03352559480894016,2774,7.928406026180535,0.0,0.0,0.03376678284684902,0.007293575948051531,2023,B+,3,2,4,3
001720,2023,0.008046762537792596,0.04820742719150543,0.013867106480232393,0.04820742719150543,0.013867106480232393,0.04144385026737968,0.03141711229946524,2992,8.004031507852698,0.0,0.0,0.03547668590684881,0.006600449526825676,2024,B+,3,3,4,3
001720,2024,0.0,0.03534267046486557,0.02579343538379695,0.03534267046486557,0.02579343538379695,0.03940260565618049,0.0292341912932952,3147,8.054522609537294,0.0,0.0,0.038718009766054065,0.006247438848947407,2025,B+,3,3,4,3
001740,2022,0.03819862135324807,0.007785483487269497,0.012564156835566357,0.014681109205777379,0.012564156835566357,0.013935681470137825,0.01439509954058193,6530,8.784315349902657,0.00015313935681470137,0.01749924447838847,0.023996812390388866,0.004328945378260447,2023,A,4,4,5,4
001740,2023,0.033973356489331356,0.0114918709832731,0.02301825939691734,0.018510306378942673,0.02301825939691734,0.01635036496350365,0.015912408759124086,6850,8.832149906002899,0.00029197080291970805,0.01886443051208787,0.02464139794277869,0.0033045322544649727,2024,A+,5,4,5,5
001740,2024,0.02373449444063824,0.025703150155892855,0.027074015826671252,0.03313270879166215,0.027074015826671252,0.02003470578955671,0.01893043066729768,6339,8.75463404743127,0.0003155071777882947,0.020972788796427774,0.03292023468132359,0.004664138517916534,2025,A,4,4,5,4
001800,2022,0.0037928095838307492,0.009627279725228723,0.009881039666105164,0.03155907774435377,0.009881039666105164,0.018160013705670722,0.016104163097481583,5837,8.67214355141406,0.00034264176803152307,0.0067440535591983194,0.010462985579874389,0.006573419158095542,2023,A,4,4,4,4
001800,2023,0.0035680769197302,0.009883619077718585,0.00684802412596176,0.040832052128707975,0.00684802412596176,0.01814484592523072,0.016111371812920383,6393,8.763115329619787,0.0004692632566870014,0.010574088204772547,0.0074877952440052745,0.0029493346408232994,2024,A,4,4,4,4
001800,2024,0.0035998099089344106,0.009971519867008598,0.006908927598770232,0.037725898104738594,0.006908927598770232,0.025422338855174677,0.022798097424963096,6097,8.7157161275482,0.0,0.005120702274595357,0.006892216279813305,0.0019837098626976995,2025,B+,3,3,4,3
002030,2022,0.16669799255266532,0.01703462255740683,0.01505618027218254,0.023262559845539973,0.01505618027218254,0.011994949494949494,0.023989898989898988,7920,8.97727273946428,0.00012626262626262626,0.032525802899615944,0.010317695586563317,0.00499534177711768,2023,A,4,3,3,4
002030,2023,0.1800860567841723,0.016207708356139383,0.014530724831725319,0.022218292804992157,0.014530724831725319,0.010344435603046494,0.02159827213822894,8797,9.082279701908664,0.00011367511651699443,0.03327454563069483,0.010881412958504923,0.004821006091287773,2024,A,4,4,4,4
002030,2024,0.17998158887450194,0.01557072503386965,0.014522295559208205,0.021577822743079823,0.014522295559208205,0.010585021625312998,0.021739130434782608,8786,9.081028635495842,0.00011381743683132256,0.030355526590021772,0.011186458008140849,0.004818209425971989,2025,B+,3,3,4,3
002320,2022,0.04817132378386606,0.051232933899125824,0.03458282711010091,0.059915765373530494,0.03458282711010091,0.03145631067961165,0.030679611650485435,2575,7.853993087224244,0.0,0.009859237875215882,0.017344876783609464,0.0,2023,A,4,4,4,4
002320,2023,0.03547903159744269,0.05913441958793823,0.03662233853051658,0.0681131547675964,0.03662233853051658,0.03876288659793815,0.03628865979381443,2425,7.793999089503996,0.0,0.01019523253627223,0.027086260867198612,0.011757571777266562,2024,A,4,4,4,4
002320,2024,0.07916523971304416,0.05126332473804737,0.0,0.06032036161750992,0.0,0.0340531561461794,0.03322259136212625,2408,7.786967002614872,0.0,0.010284143058914622,0.022476090374711315,0.0,2025,A,4,4,4,3
002350,2022,0.06552919020189343,0.03620443475265818,0.011921243708705861,0.03620443475265818,0.011921243708705861,0.02176088044022011,0.02501250625312656,3998,8.293799608846818,0.0005002501250625312,0.024030504803701204,0.01331088481047668,0.005498501161605754,2023,B+,3,4,4,2
002350,2023,0.06515444557082091,0.038757058720489124,0.016915675562668823,0.038757058720489124,0.016915675562668823,0.02572765072765073,0.02728690228690229,3848,8.255568653283746,0.0005197505197505198,0.02324401119412146,0.013042283268558814,0.00588617758710859,2024,B,2,4,5,1
002350,2024,0.06541485905639452,0.03891196542967158,0.025023103344738413,0.03891196542967158,0.025023103344738413,0.02701312065860561,0.02907126318497556,3887,8.265650165580329,0.0005145356315924878,0.023336914355536517,0.013690765407484163,0.0017961751730144408,2025,B,2,4,5,1
002600,2022,0.026935739773176842,0.04702367592564553,0.019369445425193196,0.07620260276887786,0.019369445425193196,0.03898840885142255,0.040042149631190724,949,6.856461984594587,0.0,0.019546465670633735,0.010300473332722795,0.0,2023,C,1,1,2,1
002600,2023,0.0274736855758488,0.020403571345978144,0.0,0.05016524369217303,0.0,0.035789473684210524,0.035789473684210524,950,6.85751406254539,0.0,0.019936836948836384,0.010506188729497998,0.0,2024,B,2,3,1,2
002600,2024,0.02558919640208627,0.0634097492644361,0.0,0.14657048248518728,0.0,0.035331905781584586,0.03640256959314775,934,6.840546529288687,0.0,0.021978922212356884,0.009785542827673695,0.0,2025,C,1,2,1,1
002790,2022,0.5003716073761961,0.1415617545946111,0.011348145943346604,0.16070423476655024,0.011348145943346604,0.020564945041957217,0.04810306110388843,8461,9.043340831280013,0.0007091360359295591,0.1255323573000365,0.03280250084662278,0.007237918180692531,2023,A,4,4,5,4
002790,2023,0.11321778204530587,0.01694386232145489,0.035415420324514474,0.024553572249596166,0.035415420324514474,0.031341991341991345,0.029956709956709956,5775,8.661466680572662,0.0,0.00941343776816315,0.01638304104768058,0.004351156853862085,2024,A+,5,4,5,5
002790,2024,0.0923711739923986,0.008896251204096848,0.010283232555515167,0.016641792799703195,0.010283232555515167,0.026997041420118342,0.026072485207100593,5408,8.595819511871428,0.0,0.007370910884045959,0.0128238537573802,0.0,2025,A,4,4,5,4
003240,2022,0.027844056474738664,0.012481918565433231,0.012085937839670767,0.012481918565433231,0.012085937839670767,0.022890331397335154,0.022890331397335154,2927,7.982074875081202,0.0,0.02376390958688014,0.015933873727174613,0.0026026102187813186,2023,C,1,1,1,1
003240,2023,0.027685807301028376,0.012410978711497404,0.006008624253166988,0.012410978711497404,0.006008624253166988,0.024283305227655986,0.022934232715008433,2965,7.994969522697877,0.0,0.021402138144912475,0.01652805635425277,0.0025878185192677893,2024,B,2,3,5,1
003240,2024,0.021393670738689013,0.012976928709215562,0.012565244109487958,0.012976928709215562,0.012565244109487958,0.02744119743406985,0.02565930149679259,2806,7.939871576361883,0.0,0.016557463962447526,0.017281748200272094,0.00811747499151278,2025,B+,3,4,5,2
003280,2022,0.0,0.05801081840300326,0.0,0.05801081840300326,0.0,0.02057142857142857,0.017714285714285714,1750,7.467942332285852,0.0,0.03107719976526676,0.023175805164187685,0.004514625951690713,2023,B,2,2,3,2
003280,2023,0.0,0.043536976894171686,0.01051839751454314,0.043536976894171686,0.01051839751454314,0.021033653846153848,0.018028846153846152,1664,7.417580402414544,0.0,0.03703071297420753,0.023255271130258243,0.004530105850238215,2024,B,2,2,3,2
003280,2024,0.0,0.04198653460157692,0.009344353510054209,0.04198653460157692,0.009344353510054209,0.02068194522079374,0.017887087758524316,1789,7.489970898834801,0.0,0.03462885635252191,0.022196959890476122,0.00402446384480737,2025,C,1,2,3,1
003670,2022,0.2345541443720393,0.07443421112023921,0.006390044507388969,0.07443421112023921,0.006390044507388969,0.020718232044198894,0.03218232044198895,7240,8.88751459738882,0.00013812154696132598,0.06639299927647625,0.016493331455389487,0.0,2023,A,4,4,5,4
003670,2023,0.24354742636594356,0.052705547049418905,0.0077372909521709315,0.052705547049418905,0.0077372909521709315,0.02568552585907671,0.03644567858382506,5762,8.659213451436667,0.00017355085039916696,0.05238484317483638,0.007140944424754676,0.0,2024,A+,5,5,5,4
003670,2024,0.2472442966886495,0.05499458653882282,0.01914730588725983,0.05499458653882282,0.01914730588725983,0.031739314430808296,0.04274227676682184,4726,8.461046030793236,0.00021159542953872197,0.05050875437306066,0.011825167078362666,0.0,2025,A,4,4,5,4
003920,2022,0.02477367798677368,0.0317318592333219,0.0,0.06644612008834103,0.0,0.02603174603174603,0.027936507936507936,1575,7.362645270417825,0.0006349206349206349,0.0,0.011134431129227386,0.00330821182130936,2023,B,2,3,4,1
003920,2023,0.02622188665990577,0.033586826177706884,0.0,0.07033039788751505,0.0,0.02734375,0.029296875,1536,7.337587743538596,0.0,0.0,0.011785322762692058,0.003501601799766985,2024,B,2,4,5,1
003920,2024,0.02583806067890254,0.024821396264697534,0.00801131788558389,0.061027129578665046,0.00801131788558389,0.027096774193548386,0.02838709677419355,1550,7.346655163176539,0.0,0.0,0.010323973015287436,0.003450346687451466,2025,B,2,4,5,1
004370,2022,0.043541540827649106,0.08060797327101188,0.011948735685973912,0.13333867479627018,0.011948735685973912,0.022075557578516158,0.02389622212107419,4394,8.388222810119277,0.0,0.016122913261454423,0.02897996463749926,0.0055111814383148735,2023,B+,3,4,4,2
004370,2023,0.044749328675701465,0.06577420710829662,0.0127461583381726,0.12202399692604496,0.0127461583381726,0.024078254326561323,0.024579884625031353,3987,8.291045131081729,0.0,0.014836102240680018,0.023802358588279404,0.005878981098026816,2024,B,2,4,3,1
004370,2024,0.050489680878319725,0.08701761252095333,0.02557331758070071,0.1441173145880736,0.02557331758070071,0.027000247708694577,0.027991082486995295,4037,8.303504798872783,0.00024770869457517957,0.014279904358187925,0.025837377331451257,0.0059678101952595096,2025,B,2,4,5,0
004540,2022,0.05481799686592812,0.01663277109563584,0.013702355065395777,0.026953665867180114,0.013702355065395777,0.02303455182774161,0.02754131196795193,1997,7.599901959208498,0.0,0.007616849331635932,0.013441872605343266,0.0,2023,B+,3,3,3,2
004540,2023,0.03805977551495904,0.010170877673225791,0.014582314527387808,0.021154575953152375,0.014582314527387808,0.023124357656731757,0.025693730729701953,1946,7.5740450053721995,0.0,0.005404000121708544,0.013132120938967975,0.0,2024,B,2,2,3,2
004540,2024,0.566538678873527,0.0542292886991416,0.017138843323212975,0.0542292886991416,0.017138843323212975,0.01734730755330683,0.04300686664257319,2767,7.92588031673756,0.0,0.09444793338203634,0.022795285725593403,0.0,2025,B,2,2,3,2
004960,2022,0.024627850486837986,0.04480820085759775,0.0,0.059885750268945596,0.0,0.014685792349726777,0.017418032786885244,2928,7.982416346827733,0.0,0.009172920501234347,0.01142536494325324,0.0,2023,D,0,1,1,0
004960,2023,0.032362312889142646,0.04867620081099851,0.0,0.08194847700649874,0.0,0.014534883720930232,0.018410852713178296,3096,8.038189179973203,0.0,0.006277308631520992,0.014803675789148821,0.0,2024,D,0,1,1,0
004960,2024,0.03220116865458042,0.048433823538769696,0.0,0.08154042444715329,0.0,0.019102196752626553,0.021967526265520534,3141,8.052614818815567,0.0,0.009867135562182681,0.014729962670685303,0.0,2025,D,0,1,1,0
005090,2022,0.6759630957114657,0.005216590059174409,0.0,0.037236197642819054,0.0,0.013300270513976555,0.03223624887285843,4436,8.39773375137891,0.0009017132551848512,0.13630041872107235,0.013157839536553764,0.0,2023,B+,3,4,4,2
005090,2023,0.7011209057144638,0.005693681041702917,0.01653915817224648,0.04064168933710982,0.01653915817224648,0.017816238228556883,0.03792313565792823,3929,8.276394704863307,0.0010180707559175363,0.1507680853188646,0.015946371680161768,0.0,2024,B,2,4,3,1
005090,2024,0.6758318682139935,0.005560556425736894,0.016152454199200757,0.02831447966922661,0.016152454199200757,0.015203531142717018,0.03433055419323198,4078,8.313607139317558,0.000980872976949485,0.1533784069456233,0.015573527716753164,0.0023188680329658397,2025,B+,3,3,4,2
